holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,hour,day_of_week,is_weekend,is_rush_hour,transport_demand_level,temp_celsius,electricity_demand_level,water_service_demand_level,is_holiday
,269.84,0.0,0.0,90,Clouds,overcast clouds,2012-11-29 01:00:00,358.0,1,3,False,False,Low,-3.3100000000000023,High,Low,0
,269.7,0.0,0.0,90,Clouds,overcast clouds,2012-11-29 02:00:00,279.0,2,3,False,False,Low,-3.4499999999999886,High,Low,0
,269.73,0.0,0.0,90,Clouds,overcast clouds,2012-11-29 03:00:00,363.0,3,3,False,False,Low,-3.419999999999959,High,Low,0
,269.51,0.0,0.0,90,Clouds,overcast clouds,2012-11-29 04:00:00,784.0,4,3,False,False,Low,-3.6399999999999864,High,Low,0
,269.29,0.0,0.0,90,Clouds,overcast clouds,2012-11-29 05:00:00,2612.0,5,3,False,False,Medium,-3.859999999999957,High,Low,0
,269.29,0.0,0.0,90,Clouds,overcast clouds,2012-11-29 06:00:00,5608.0,6,3,False,False,High,-3.859999999999957,High,Low,0
,269.56,0.0,0.0,90,Clouds,overcast clouds,2012-11-29 07:00:00,7020.0,7,3,False,True,High,-3.589999999999975,High,Low,0
,269.6,0.0,0.0,90,Clouds,overcast clouds,2012-11-29 08:00:00,6072.0,8,3,False,True,High,-3.5499999999999545,High,Low,0
,270.12,0.0,0.0,90,Clouds,overcast clouds,2012-11-29 09:00:00,5403.0,9,3,False,True,High,-3.0299999999999727,High,Low,0
,270.96,0.0,0.0,75,Clouds,broken clouds,2012-11-29 10:00:00,4566.0,10,3,False,False,Medium,-2.1899999999999977,High,Low,0
,271.43,0.0,0.0,75,Clouds,broken clouds,2012-11-29 11:00:00,4906.0,11,3,False,False,High,-1.7199999999999704,High,Low,0
,273.12,0.0,0.0,75,Clouds,broken clouds,2012-11-29 12:00:00,5081.0,12,3,False,False,High,-0.029999999999972715,High,Low,0
,273.26,0.0,0.0,1,Clear,sky is clear,2012-11-29 13:00:00,5101.0,13,3,False,False,High,0.11000000000001364,High,Low,0
,274.36,0.0,0.0,75,Clouds,broken clouds,2012-11-29 14:00:00,5463.0,14,3,False,False,High,1.2100000000000364,High,Low,0
,274.33,0.0,0.0,75,Clouds,broken clouds,2012-11-29 15:00:00,5945.0,15,3,False,False,High,1.1800000000000068,High,Low,0
,273.67,0.0,0.0,16,Clouds,few clouds,2012-11-29 16:00:00,6489.0,16,3,False,True,High,0.5200000000000387,High,Low,0
,272.98,0.0,0.0,90,Clouds,overcast clouds,2012-11-29 17:00:00,6078.0,17,3,False,True,High,-0.16999999999995907,High,Low,0
,272.48,0.0,0.0,90,Clouds,overcast clouds,2012-11-29 18:00:00,4522.0,18,3,False,True,Medium,-0.6699999999999591,High,Low,0
,272.56,0.0,0.0,90,Clouds,overcast clouds,2012-11-29 19:00:00,3293.0,19,3,False,False,Medium,-0.589999999999975,High,Low,0
,272.93,0.0,0.0,90,Clouds,overcast clouds,2012-11-29 20:00:00,2913.0,20,3,False,False,Medium,-0.21999999999997044,High,Low,0
,273.13,0.0,0.0,16,Clouds,few clouds,2012-11-29 21:00:00,2571.0,21,3,False,False,Medium,-0.01999999999998181,High,Low,0
,273.92,0.0,0.0,16,Clouds,few clouds,2012-11-29 23:00:00,1070.0,23,3,False,False,Low,0.7700000000000387,High,Low,0
,273.92,0.0,0.0,16,Clouds,few clouds,2012-11-30 00:00:00,591.0,0,4,False,False,Low,0.7700000000000387,High,Low,0
,270.47,0.0,0.0,6,Clear,sky is clear,2012-11-30 01:00:00,382.0,1,4,False,False,Low,-2.67999999999995,High,Low,0
,270.47,0.0,0.0,6,Clear,sky is clear,2012-11-30 02:00:00,340.0,2,4,False,False,Low,-2.67999999999995,High,Low,0
,270.47,0.0,0.0,6,Clear,sky is clear,2012-11-30 03:00:00,381.0,3,4,False,False,Low,-2.67999999999995,High,Low,0
,270.47,0.0,0.0,6,Clear,sky is clear,2012-11-30 04:00:00,784.0,4,4,False,False,Low,-2.67999999999995,High,Low,0
,270.47,0.0,0.0,6,Clear,sky is clear,2012-11-30 05:00:00,2468.0,5,4,False,False,Medium,-2.67999999999995,High,Low,0
,270.47,0.0,0.0,6,Clear,sky is clear,2012-11-30 06:00:00,5503.0,6,4,False,False,High,-2.67999999999995,High,Low,0
,271.22,0.0,0.0,59,Clouds,broken clouds,2012-11-30 07:00:00,6615.0,7,4,False,True,High,-1.92999999999995,High,Low,0
,271.22,0.0,0.0,59,Clouds,broken clouds,2012-11-30 08:00:00,5913.0,8,4,False,True,High,-1.92999999999995,High,Low,0
,271.22,0.0,0.0,59,Clouds,broken clouds,2012-11-30 09:00:00,5171.0,9,4,False,True,High,-1.92999999999995,High,Low,0
,271.22,0.0,0.0,59,Clouds,broken clouds,2012-11-30 10:00:00,4840.0,10,4,False,False,High,-1.92999999999995,High,Low,0
,271.22,0.0,0.0,59,Clouds,broken clouds,2012-11-30 11:00:00,5263.0,11,4,False,False,High,-1.92999999999995,High,Low,0
,276.53,0.0,0.0,75,Clouds,broken clouds,2012-11-30 13:00:00,5446.0,13,4,False,False,High,3.3799999999999955,High,Low,0
,276.41,0.0,0.0,75,Clouds,broken clouds,2012-11-30 14:00:00,5746.0,14,4,False,False,High,3.2600000000000477,High,Low,0
,275.76,0.0,0.0,90,Clouds,overcast clouds,2012-11-30 15:00:00,6110.0,15,4,False,False,High,2.6100000000000136,High,Low,0
,275.24,0.0,0.0,90,Clouds,overcast clouds,2012-11-30 16:00:00,6749.0,16,4,False,True,High,2.090000000000032,High,Low,0
,274.48,0.0,0.0,90,Clouds,overcast clouds,2012-11-30 17:00:00,5518.0,17,4,False,True,High,1.330000000000041,High,Low,0
,273.88,0.0,0.0,90,Clouds,overcast clouds,2012-11-30 18:00:00,5420.0,18,4,False,True,High,0.7300000000000182,High,Low,0
,273.45,0.0,0.0,90,Clouds,overcast clouds,2012-11-30 19:00:00,3618.0,19,4,False,False,Medium,0.30000000000001137,High,Low,0
,272.8,0.0,0.0,90,Clouds,overcast clouds,2012-11-30 20:00:00,3020.0,20,4,False,False,Medium,-0.3499999999999659,High,Low,0
,272.38,0.0,0.0,90,Clouds,overcast clouds,2012-11-30 21:00:00,2987.0,21,4,False,False,Medium,-0.7699999999999818,High,Low,0
,272.33,0.0,0.0,90,Clouds,overcast clouds,2012-11-30 22:00:00,2644.0,22,4,False,False,Medium,-0.8199999999999932,High,Low,0
,272.14,0.0,0.0,90,Clouds,overcast clouds,2012-11-30 23:00:00,1799.0,23,4,False,False,Low,-1.009999999999991,High,Low,0
,272.0,0.0,0.0,90,Clouds,overcast clouds,2012-12-01 00:00:00,1103.0,0,5,True,False,Low,-1.1499999999999773,High,Low,0
,272.13,0.0,0.0,90,Clouds,overcast clouds,2012-12-01 01:00:00,702.0,1,5,True,False,Low,-1.0199999999999818,High,Low,0
,271.81,0.0,0.0,90,Clouds,overcast clouds,2012-12-01 02:00:00,588.0,2,5,True,False,Low,-1.339999999999975,High,Low,0
,271.63,0.0,0.0,90,Clouds,overcast clouds,2012-12-01 03:00:00,411.0,3,5,True,False,Low,-1.5199999999999818,High,Low,0
,271.54,0.0,0.0,90,Clouds,overcast clouds,2012-12-01 04:00:00,384.0,4,5,True,False,Low,-1.6099999999999568,High,Low,0
,271.68,0.0,0.0,90,Clouds,overcast clouds,2012-12-01 05:00:00,748.0,5,5,True,False,Low,-1.4699999999999704,High,Low,0
,272.23,0.0,0.0,90,Clouds,overcast clouds,2012-12-01 06:00:00,1274.0,6,5,True,False,Low,-0.9199999999999591,High,Low,0
,272.53,0.0,0.0,90,Haze,haze,2012-12-01 07:00:00,2192.0,7,5,True,False,Medium,-0.6200000000000045,High,Low,0
,273.09,0.0,0.0,90,Haze,haze,2012-12-01 08:00:00,2953.0,8,5,True,False,Medium,-0.060000000000002274,High,Low,0
,273.09,0.0,0.0,90,Mist,mist,2012-12-01 08:00:00,2953.0,8,5,True,False,Medium,-0.060000000000002274,High,Low,0
,273.42,0.0,0.0,90,Haze,haze,2012-12-01 09:00:00,3648.0,9,5,True,False,Medium,0.27000000000003865,High,Low,0
,273.42,0.0,0.0,90,Mist,mist,2012-12-01 09:00:00,3648.0,9,5,True,False,Medium,0.27000000000003865,High,Low,0
,273.79,0.0,0.0,90,Haze,haze,2012-12-01 10:00:00,3971.0,10,5,True,False,Medium,0.6400000000000432,High,Low,0
,273.79,0.0,0.0,90,Mist,mist,2012-12-01 10:00:00,3971.0,10,5,True,False,Medium,0.6400000000000432,High,Low,0
,274.06,0.0,0.0,90,Haze,haze,2012-12-01 11:00:00,4618.0,11,5,True,False,Medium,0.910000000000025,High,Low,0
,274.06,0.0,0.0,90,Mist,mist,2012-12-01 11:00:00,4618.0,11,5,True,False,Medium,0.910000000000025,High,Low,0
,274.38,0.0,0.0,90,Haze,haze,2012-12-01 12:00:00,5161.0,12,5,True,False,High,1.2300000000000182,High,Low,0
,274.38,0.0,0.0,90,Mist,mist,2012-12-01 12:00:00,5161.0,12,5,True,False,High,1.2300000000000182,High,Low,0
,274.57,0.0,0.0,90,Haze,haze,2012-12-01 13:00:00,4986.0,13,5,True,False,High,1.420000000000016,High,Low,0
,274.57,0.0,0.0,90,Mist,mist,2012-12-01 13:00:00,4986.0,13,5,True,False,High,1.420000000000016,High,Low,0
,274.84,0.0,0.0,90,Haze,haze,2012-12-01 14:00:00,4919.0,14,5,True,False,High,1.6899999999999977,High,Low,0
,274.84,0.0,0.0,90,Mist,mist,2012-12-01 14:00:00,4919.0,14,5,True,False,High,1.6899999999999977,High,Low,0
,274.72,0.0,0.0,90,Haze,haze,2012-12-01 15:00:00,4819.0,15,5,True,False,High,1.57000000000005,High,Low,0
,274.72,0.0,0.0,90,Mist,mist,2012-12-01 15:00:00,4819.0,15,5,True,False,High,1.57000000000005,High,Low,0
,274.56,0.0,0.0,90,Haze,haze,2012-12-01 16:00:00,5085.0,16,5,True,False,High,1.410000000000025,High,Low,0
,274.56,0.0,0.0,90,Mist,mist,2012-12-01 16:00:00,5085.0,16,5,True,False,High,1.410000000000025,High,Low,0
,274.56,0.0,0.0,90,Clouds,overcast clouds,2012-12-01 17:00:00,5231.0,17,5,True,False,High,1.410000000000025,High,Low,0
,274.38,0.0,0.0,90,Haze,haze,2012-12-01 18:00:00,4788.0,18,5,True,False,High,1.2300000000000182,High,Low,0
,274.38,0.0,0.0,90,Mist,mist,2012-12-01 18:00:00,4788.0,18,5,True,False,High,1.2300000000000182,High,Low,0
,274.04,0.0,0.0,90,Mist,mist,2012-12-01 19:00:00,3288.0,19,5,True,False,Medium,0.8900000000000432,High,Low,0
,274.04,0.0,0.0,90,Haze,haze,2012-12-01 19:00:00,3288.0,19,5,True,False,Medium,0.8900000000000432,High,Low,0
,273.86,0.0,0.0,90,Mist,mist,2012-12-01 20:00:00,2746.0,20,5,True,False,Medium,0.7100000000000364,High,Low,0
,273.86,0.0,0.0,90,Haze,haze,2012-12-01 20:00:00,2746.0,20,5,True,False,Medium,0.7100000000000364,High,Low,0
,273.86,0.0,0.0,90,Mist,mist,2012-12-01 21:00:00,2616.0,21,5,True,False,Medium,0.7100000000000364,High,Low,0
,273.86,0.0,0.0,90,Mist,mist,2012-12-01 22:00:00,2489.0,22,5,True,False,Medium,0.7100000000000364,High,Low,0
,274.0,0.0,0.0,90,Mist,mist,2012-12-01 23:00:00,1917.0,23,5,True,False,Low,0.8500000000000227,High,Low,0
,274.01,0.0,0.0,90,Mist,mist,2012-12-02 00:00:00,1341.0,0,6,True,False,Low,0.8600000000000136,High,Low,0
,274.52,0.0,0.0,90,Mist,mist,2012-12-02 01:00:00,825.0,1,6,True,False,Low,1.3700000000000045,High,Low,0
,274.8,0.0,0.0,90,Mist,mist,2012-12-02 02:00:00,627.0,2,6,True,False,Low,1.650000000000034,High,Low,0
,275.18,0.0,0.0,90,Mist,mist,2012-12-02 03:00:00,339.0,3,6,True,False,Low,2.0300000000000296,High,Low,0
,275.59,0.0,0.0,90,Mist,mist,2012-12-02 04:00:00,301.0,4,6,True,False,Low,2.4399999999999977,High,Low,0
,275.91,0.0,0.0,90,Mist,mist,2012-12-02 05:00:00,447.0,5,6,True,False,Low,2.7600000000000477,High,Low,0
,275.73,0.0,0.0,90,Mist,mist,2012-12-02 06:00:00,667.0,6,6,True,False,Low,2.580000000000041,High,Low,0
,275.86,0.0,0.0,90,Mist,mist,2012-12-02 07:00:00,1029.0,7,6,True,False,Low,2.7100000000000364,High,Low,0
,276.24,0.0,0.0,90,Mist,mist,2012-12-02 08:00:00,1613.0,8,6,True,False,Low,3.090000000000032,High,Low,0
,277.86,0.0,0.0,100,Rain,light rain,2012-12-02 10:00:00,3179.0,10,6,True,False,Medium,4.710000000000036,High,Low,0
,277.86,0.0,0.0,100,Rain,light rain,2012-12-02 11:00:00,3642.0,11,6,True,False,Medium,4.710000000000036,High,Low,0
,279.43,0.0,0.0,100,Rain,light rain,2012-12-02 12:00:00,3770.0,12,6,True,False,Medium,6.28000000000003,Medium,Low,0
,279.85,0.0,0.0,90,Mist,mist,2012-12-02 13:00:00,3924.0,13,6,True,False,Medium,6.7000000000000455,Medium,Low,0
,279.85,0.0,0.0,90,Haze,haze,2012-12-02 13:00:00,3924.0,13,6,True,False,Medium,6.7000000000000455,Medium,Low,0
,280.55,0.0,0.0,90,Mist,mist,2012-12-02 14:00:00,3696.0,14,6,True,False,Medium,7.400000000000034,Medium,Low,0
,280.55,0.0,0.0,90,Haze,haze,2012-12-02 14:00:00,3696.0,14,6,True,False,Medium,7.400000000000034,Medium,Low,0
,280.8,0.0,0.0,90,Mist,mist,2012-12-02 15:00:00,4329.0,15,6,True,False,Medium,7.650000000000034,Medium,Low,0
,280.8,0.0,0.0,90,Haze,haze,2012-12-02 15:00:00,4329.0,15,6,True,False,Medium,7.650000000000034,Medium,Low,0
,280.8,0.0,0.0,90,Haze,haze,2012-12-02 16:00:00,4135.0,16,6,True,False,Medium,7.650000000000034,Medium,Low,0
,280.8,0.0,0.0,90,Mist,mist,2012-12-02 16:00:00,4135.0,16,6,True,False,Medium,7.650000000000034,Medium,Low,0
,280.65,0.0,0.0,90,Haze,haze,2012-12-02 17:00:00,3938.0,17,6,True,False,Medium,7.5,Medium,Low,0
,280.65,0.0,0.0,90,Mist,mist,2012-12-02 17:00:00,3938.0,17,6,True,False,Medium,7.5,Medium,Low,0
,279.0,0.0,0.0,90,Haze,haze,2012-12-02 18:00:00,3243.0,18,6,True,False,Medium,5.850000000000023,Medium,Low,0
,279.0,0.0,0.0,90,Mist,mist,2012-12-02 18:00:00,3243.0,18,6,True,False,Medium,5.850000000000023,Medium,Low,0
,277.24,0.0,0.0,40,Mist,mist,2012-12-02 19:00:00,2731.0,19,6,True,False,Medium,4.090000000000032,High,Low,0
,276.8,0.0,0.0,90,Mist,mist,2012-12-02 20:00:00,2319.0,20,6,True,False,Medium,3.650000000000034,High,Low,0
,276.38,0.0,0.0,90,Mist,mist,2012-12-02 21:00:00,2093.0,21,6,True,False,Low,3.230000000000018,High,Low,0
,276.55,0.0,0.0,90,Mist,mist,2012-12-02 22:00:00,2350.0,22,6,True,False,Medium,3.400000000000034,High,Low,0
,276.01,0.0,0.0,75,Mist,mist,2012-12-02 23:00:00,930.0,23,6,True,False,Low,2.8600000000000136,High,Low,0
,276.01,0.0,0.0,75,Rain,light rain,2012-12-02 23:00:00,930.0,23,6,True,False,Low,2.8600000000000136,High,Low,0
,274.55,0.0,0.0,20,Mist,mist,2012-12-03 00:00:00,496.0,0,0,False,False,Low,1.400000000000034,High,Low,0
,274.55,0.0,0.0,20,Fog,fog,2012-12-03 00:00:00,496.0,0,0,False,False,Low,1.400000000000034,High,Low,0
,273.38,0.0,0.0,1,Fog,fog,2012-12-03 01:00:00,273.0,1,0,False,False,Low,0.2300000000000182,High,Low,0
,273.38,0.0,0.0,1,Mist,mist,2012-12-03 01:00:00,273.0,1,0,False,False,Low,0.2300000000000182,High,Low,0
,272.68,0.0,0.0,1,Mist,mist,2012-12-03 02:00:00,234.0,2,0,False,False,Low,-0.46999999999997044,High,Low,0
,272.68,0.0,0.0,1,Fog,fog,2012-12-03 02:00:00,234.0,2,0,False,False,Low,-0.46999999999997044,High,Low,0
,272.45,0.0,0.0,1,Mist,mist,2012-12-03 03:00:00,291.0,3,0,False,False,Low,-0.6999999999999886,High,Low,0
,272.45,0.0,0.0,1,Fog,fog,2012-12-03 03:00:00,291.0,3,0,False,False,Low,-0.6999999999999886,High,Low,0
,271.65,0.0,0.0,20,Mist,mist,2012-12-03 04:00:00,802.0,4,0,False,False,Low,-1.5,High,Low,0
,271.65,0.0,0.0,20,Fog,fog,2012-12-03 04:00:00,802.0,4,0,False,False,Low,-1.5,High,Low,0
,271.25,0.0,0.0,90,Fog,fog,2012-12-03 05:00:00,2518.0,5,0,False,False,Medium,-1.8999999999999773,High,Low,0
,271.06,0.0,0.0,90,Fog,fog,2012-12-03 06:00:00,5506.0,6,0,False,False,High,-2.089999999999975,High,Low,0
,271.48,0.0,0.0,90,Fog,fog,2012-12-03 07:00:00,6393.0,7,0,False,True,High,-1.669999999999959,High,Low,0
,271.33,0.0,0.0,90,Fog,fog,2012-12-03 08:00:00,5800.0,8,0,False,True,High,-1.8199999999999932,High,Low,0
,271.33,0.0,0.0,90,Mist,mist,2012-12-03 08:00:00,5800.0,8,0,False,True,High,-1.8199999999999932,High,Low,0
,271.94,0.0,0.0,90,Fog,fog,2012-12-03 09:00:00,5064.0,9,0,False,True,High,-1.2099999999999795,High,Low,0
,271.94,0.0,0.0,90,Mist,mist,2012-12-03 09:00:00,5064.0,9,0,False,True,High,-1.2099999999999795,High,Low,0
,273.36,0.0,0.0,90,Mist,mist,2012-12-03 10:00:00,4442.0,10,0,False,False,Medium,0.21000000000003638,High,Low,0
,273.36,0.0,0.0,90,Fog,fog,2012-12-03 10:00:00,4442.0,10,0,False,False,Medium,0.21000000000003638,High,Low,0
,274.34,0.0,0.0,90,Mist,mist,2012-12-03 11:00:00,4544.0,11,0,False,False,Medium,1.1899999999999977,High,Low,0
,274.34,0.0,0.0,90,Fog,fog,2012-12-03 11:00:00,4544.0,11,0,False,False,Medium,1.1899999999999977,High,Low,0
,274.89,0.0,0.0,90,Fog,fog,2012-12-03 12:00:00,4777.0,12,0,False,False,High,1.740000000000009,High,Low,0
,274.89,0.0,0.0,90,Mist,mist,2012-12-03 12:00:00,4777.0,12,0,False,False,High,1.740000000000009,High,Low,0
,275.01,0.0,0.0,90,Mist,mist,2012-12-03 13:00:00,4810.0,13,0,False,False,High,1.8600000000000136,High,Low,0
,275.01,0.0,0.0,90,Fog,fog,2012-12-03 13:00:00,4810.0,13,0,False,False,High,1.8600000000000136,High,Low,0
,276.07,0.0,0.0,90,Mist,mist,2012-12-03 14:00:00,5310.0,14,0,False,False,High,2.920000000000016,High,Low,0
,276.06,0.0,0.0,90,Mist,mist,2012-12-03 15:00:00,5678.0,15,0,False,False,High,2.910000000000025,High,Low,0
,275.85,0.0,0.0,90,Mist,mist,2012-12-03 16:00:00,6334.0,16,0,False,True,High,2.7000000000000455,High,Low,0
,275.78,0.0,0.0,90,Mist,mist,2012-12-03 17:00:00,5914.0,17,0,False,True,High,2.6299999999999955,High,Low,0
,275.83,0.0,0.0,90,Mist,mist,2012-12-03 18:00:00,4179.0,18,0,False,True,Medium,2.680000000000007,High,Low,0
,276.06,0.0,0.0,90,Mist,mist,2012-12-03 19:00:00,3076.0,19,0,False,False,Medium,2.910000000000025,High,Low,0
,276.44,0.0,0.0,75,Mist,mist,2012-12-03 20:00:00,2478.0,20,0,False,False,Medium,3.2900000000000205,High,Low,0
,277.14,0.0,0.0,90,Mist,mist,2012-12-03 21:00:00,2159.0,21,0,False,False,Medium,3.990000000000009,High,Low,0
,277.33,0.0,0.0,75,Mist,mist,2012-12-03 22:00:00,1399.0,22,0,False,False,Low,4.180000000000007,High,Low,0
,277.41,0.0,0.0,75,Mist,mist,2012-12-03 23:00:00,1006.0,23,0,False,False,Low,4.260000000000048,High,Low,0
,277.83,0.0,0.0,40,Mist,mist,2012-12-04 00:00:00,516.0,0,1,False,False,Low,4.680000000000007,High,Low,0
,278.49,0.0,0.0,75,Mist,mist,2012-12-04 01:00:00,346.0,1,1,False,False,Low,5.340000000000032,Medium,Low,0
,279.15,0.0,0.0,90,Mist,mist,2012-12-04 02:00:00,253.0,2,1,False,False,Low,6.0,Medium,Low,0
,279.82,0.0,0.0,75,Mist,mist,2012-12-04 03:00:00,347.0,3,1,False,False,Low,6.670000000000016,Medium,Low,0
,280.51,0.0,0.0,90,Mist,mist,2012-12-04 04:00:00,802.0,4,1,False,False,Low,7.360000000000014,Medium,Low,0
,281.03,0.0,0.0,90,Mist,mist,2012-12-04 05:00:00,2638.0,5,1,False,False,Medium,7.8799999999999955,Medium,Low,0
,282.45,0.0,0.0,90,Mist,mist,2012-12-04 07:00:00,7051.0,7,1,False,True,High,9.300000000000011,Medium,Low,0
,283.32,0.0,0.0,90,Mist,mist,2012-12-04 08:00:00,6112.0,8,1,False,True,High,10.170000000000016,Medium,Low,0
,283.74,0.0,0.0,90,Drizzle,light intensity drizzle,2012-12-04 09:00:00,5388.0,9,1,False,True,High,10.590000000000032,Medium,Low,0
,283.74,0.0,0.0,90,Mist,mist,2012-12-04 09:00:00,5388.0,9,1,False,True,High,10.590000000000032,Medium,Low,0
,284.35,0.0,0.0,90,Mist,mist,2012-12-04 10:00:00,4489.0,10,1,False,False,Medium,11.200000000000045,Medium,Low,0
,284.35,0.0,0.0,90,Drizzle,light intensity drizzle,2012-12-04 10:00:00,4489.0,10,1,False,False,Medium,11.200000000000045,Medium,Low,0
,284.95,0.0,0.0,90,Rain,light rain,2012-12-04 11:00:00,4731.0,11,1,False,False,High,11.800000000000011,Medium,Low,0
,284.95,0.0,0.0,90,Mist,mist,2012-12-04 11:00:00,4731.0,11,1,False,False,High,11.800000000000011,Medium,Low,0
,284.95,0.0,0.0,90,Drizzle,light intensity drizzle,2012-12-04 11:00:00,4731.0,11,1,False,False,High,11.800000000000011,Medium,Low,0
,285.11,0.0,0.0,90,Mist,mist,2012-12-04 12:00:00,4816.0,12,1,False,False,High,11.960000000000036,Medium,Low,0
,285.0,0.0,0.0,75,Haze,haze,2012-12-04 13:00:00,4918.0,13,1,False,False,High,11.850000000000023,Medium,Low,0
,284.74,0.0,0.0,75,Clouds,broken clouds,2012-12-04 14:00:00,5292.0,14,1,False,False,High,11.590000000000032,Medium,Low,0
,284.6,0.0,0.0,75,Clouds,broken clouds,2012-12-04 15:00:00,5657.0,15,1,False,False,High,11.450000000000045,Medium,Low,0
,283.7,0.0,0.0,40,Clouds,scattered clouds,2012-12-04 16:00:00,6647.0,16,1,False,True,High,10.550000000000011,Medium,Low,0
,281.44,0.0,0.0,20,Clouds,few clouds,2012-12-04 17:00:00,6434.0,17,1,False,True,High,8.29000000000002,Medium,Low,0
,280.78,0.0,0.0,1,Clear,sky is clear,2012-12-04 18:00:00,4551.0,18,1,False,True,Medium,7.6299999999999955,Medium,Low,0
,279.48,0.0,0.0,1,Clear,sky is clear,2012-12-04 19:00:00,3186.0,19,1,False,False,Medium,6.330000000000041,Medium,Low,0
,279.19,0.0,0.0,1,Clear,sky is clear,2012-12-04 20:00:00,2773.0,20,1,False,False,Medium,6.0400000000000205,Medium,Low,0
,278.97,0.0,0.0,1,Clear,sky is clear,2012-12-04 21:00:00,2360.0,21,1,False,False,Medium,5.82000000000005,Medium,Low,0
,279.14,0.0,0.0,1,Clear,sky is clear,2012-12-04 22:00:00,1811.0,22,1,False,False,Low,5.990000000000009,Medium,Low,0
,278.98,0.0,0.0,1,Clear,sky is clear,2012-12-04 23:00:00,2544.0,23,1,False,False,Medium,5.830000000000041,Medium,Low,0
,278.44,0.0,0.0,1,Clear,sky is clear,2012-12-05 01:00:00,381.0,1,2,False,False,Low,5.2900000000000205,Medium,Low,0
,277.08,0.0,0.0,1,Clear,sky is clear,2012-12-05 02:00:00,264.0,2,2,False,False,Low,3.930000000000007,High,Low,0
,276.05,0.0,0.0,1,Clear,sky is clear,2012-12-05 03:00:00,341.0,3,2,False,False,Low,2.900000000000034,High,Low,0
,274.88,0.0,0.0,1,Clear,sky is clear,2012-12-05 04:00:00,783.0,4,2,False,False,Low,1.7300000000000182,High,Low,0
,273.75,0.0,0.0,1,Clear,sky is clear,2012-12-05 05:00:00,2612.0,5,2,False,False,Medium,0.6000000000000227,High,Low,0
,272.42,0.0,0.0,1,Clear,sky is clear,2012-12-05 06:00:00,5900.0,6,2,False,False,High,-0.7299999999999613,High,Low,0
,271.56,0.0,0.0,20,Clouds,few clouds,2012-12-05 07:00:00,5922.0,7,2,False,True,High,-1.589999999999975,High,Low,0
,270.85,0.0,0.0,20,Clouds,few clouds,2012-12-05 08:00:00,6888.0,8,2,False,True,High,-2.2999999999999545,High,Low,0
,271.19,0.0,0.0,1,Clear,sky is clear,2012-12-05 09:00:00,5345.0,9,2,False,True,High,-1.9599999999999795,High,Low,0
,271.25,0.0,0.0,1,Clear,sky is clear,2012-12-05 10:00:00,4536.0,10,2,False,False,Medium,-1.8999999999999773,High,Low,0
,272.11,0.0,0.0,1,Clear,sky is clear,2012-12-05 11:00:00,4757.0,11,2,False,False,High,-1.0399999999999636,High,Low,0
,272.82,0.0,0.0,1,Clear,sky is clear,2012-12-05 12:00:00,4961.0,12,2,False,False,High,-0.3299999999999841,High,Low,0
,272.92,0.0,0.0,1,Clear,sky is clear,2012-12-05 13:00:00,4967.0,13,2,False,False,High,-0.22999999999996135,High,Low,0
,272.86,0.0,0.0,1,Clear,sky is clear,2012-12-05 14:00:00,5346.0,14,2,False,False,High,-0.2899999999999636,High,Low,0
,272.51,0.0,0.0,1,Clear,sky is clear,2012-12-05 15:00:00,5867.0,15,2,False,False,High,-0.6399999999999864,High,Low,0
,271.39,0.0,0.0,1,Clear,sky is clear,2012-12-05 16:00:00,6605.0,16,2,False,True,High,-1.759999999999991,High,Low,0
,270.08,0.0,0.0,1,Clear,sky is clear,2012-12-05 17:00:00,6074.0,17,2,False,True,High,-3.069999999999993,High,Low,0
,269.27,0.0,0.0,1,Clear,sky is clear,2012-12-05 18:00:00,4557.0,18,2,False,True,Medium,-3.8799999999999955,High,Low,0
,268.62,0.0,0.0,1,Clear,sky is clear,2012-12-05 19:00:00,3177.0,19,2,False,False,Medium,-4.529999999999973,High,Low,0
,267.8,0.0,0.0,1,Clear,sky is clear,2012-12-05 20:00:00,2788.0,20,2,False,False,Medium,-5.349999999999966,High,Low,0
,267.34,0.0,0.0,1,Clear,sky is clear,2012-12-05 21:00:00,2416.0,21,2,False,False,Medium,-5.810000000000002,High,Low,0
,267.41,0.0,0.0,1,Clear,sky is clear,2012-12-05 22:00:00,1946.0,22,2,False,False,Low,-5.739999999999952,High,Low,0
,267.04,0.0,0.0,40,Clouds,scattered clouds,2012-12-05 23:00:00,1056.0,23,2,False,False,Low,-6.109999999999957,High,Low,0
,266.24,0.0,0.0,40,Clouds,scattered clouds,2012-12-06 00:00:00,536.0,0,3,False,False,Low,-6.909999999999968,High,Low,0
,266.08,0.0,0.0,40,Clouds,scattered clouds,2012-12-06 01:00:00,348.0,1,3,False,False,Low,-7.069999999999993,High,Low,0
,265.62,0.0,0.0,40,Clouds,scattered clouds,2012-12-06 02:00:00,273.0,2,3,False,False,Low,-7.529999999999973,High,Low,0
,265.22,0.0,0.0,40,Clouds,scattered clouds,2012-12-06 03:00:00,382.0,3,3,False,False,Low,-7.92999999999995,High,Low,0
,265.26,0.0,0.0,40,Clouds,scattered clouds,2012-12-06 04:00:00,780.0,4,3,False,False,Low,-7.889999999999986,High,Low,0
